text@uad1986m		3.97	10.9	Я никогда не понимал почему большим актерам / или режиссерам / так важны конкурсы
words@iag1988f		289.444	289.792	смотрю
words@iag1988f		289.792	290.14	ии
words@iag1988f		290.14	290.488	/
words@iag1988f		290.488	290.836	внутренне
words@iag1988f		290.836	291.184	всегда
words@iag1988f		291.184	291.532	/
words@iag1988f		291.532	291.88	ээ
words@iag1988f		291.88	292.228	/
words@iag1988f		292.228	292.576	мне
words@iag1988f		292.576	292.924	хочется
words@iag1988f		292.924	293.272	на
words@iag1988f		293.272	293.62	них
words@iag1988f		293.62	293.968	равняться
words@iag1988f		293.968	294.316	/
words@iag1988f		294.316	294.664	/
words@iag1988f		294.664	295.012	этоо
words@iag1988f		295.012	295.36	/
words@iag1988f		295.36	295.708	Мерил
words@iag1988f		295.708	296.056	Стрип
words@iag1988f		296.056	296.404	/
words@iag1988f		296.404	296.752	/
words@iag1988f		296.752	297.1	и
words@iag1988f		297.1	297.448	Фрэнсис
words@iag1988f		297.448	297.8	Макдорманд
words@iag1988f		298.32	298.697	то
words@iag1988f		298.697	299.074	есть
words@iag1988f		299.074	299.451	это
words@iag1988f		299.451	299.828	/
words@iag1988f		299.828	300.205	ээ
words@iag1988f		300.205	300.582	/
words@iag1988f		300.582	300.959	две
words@iag1988f		300.959	301.336	абсолютно
words@iag1988f		301.336	301.713	/
words@iag1988f		301.713	302.09	живые
words@iag1988f		302.09	302.467	/
words@iag1988f		302.467	302.844	самобытные
words@iag1988f		302.844	303.221	/
words@iag1988f		303.221	303.598	талантливейшие
words@iag1988f		303.598	303.975	актрисы
words@iag1988f		303.975	304.352	вот
words@iag1988f		304.352	304.729	/
words@iag1988f		304.729	305.106	глядя
words@iag1988f		305.106	305.483	на
words@iag1988f		305.483	305.86	игру
words@iag1988f		305.86	306.237	которых
words@iag1988f		306.237	306.614	вот
words@iag1988f		306.614	306.991	у
words@iag1988f		306.991	307.368	меня
words@iag1988f		307.368	307.745	прям
words@iag1988f		307.745	308.122	порой
words@iag1988f		308.122	308.499	/
words@iag1988f		308.499	308.876	я
words@iag1988f		308.876	309.253	такая
words@iag1988f		309.253	309.63	типо
words@iag1988f		309.63	310.007	/
words@iag1988f		310.007	310.384	/
words@iag1988f		310.384	310.761	ну
words@iag1988f		310.761	311.138	как
words@iag1988f		311.138	311.515	бы
words@iag1988f		311.515	311.892	/
words@iag1988f		311.892	312.269	/
words@iag1988f		312.269	312.646	это
words@iag1988f		312.646	313.023	невозможно
words@iag1988f		313.023	313.41	повторить
words@iag1988f		315.71	315.968	да
words@iag1988f		315.968	316.226	да
words@iag1988f		316.226	316.484	д
words@iag1988f		316.484	316.742	а
words@iag1988f		316.742	317.0	да
words@iag1988f		318.54	318.965	слушай
words@iag1988f		318.965	319.39	у
words@iag1988f		319.39	319.815	нее
words@iag1988f		319.815	320.24	очень
words@iag1988f		320.24	320.665	много
words@iag1988f		320.665	321.09	/
words@iag1988f		321.09	321.515	фильмов
words@iag1988f		321.515	321.94	/
words@iag1988f		321.94	322.365	ну
words@iag1988f		322.365	322.79	там
words@iag1988f		322.79	323.215	"После
words@iag1988f		323.215	323.64	прочтения
words@iag1988f		323.64	324.065	сжечь"
words@iag1988f		324.065	324.49	/
words@iag1988f		324.49	324.92	''Фарго'
words@iag1988f		325.047	325.368	с
words@iag1988f		325.368	325.689	ней
words@iag1988f		325.689	326.01	есть
words@iag1988f		326.01	326.331	сериал
words@iag1988f		326.331	326.652	называется
words@iag1988f		326.652	326.973	/
words@iag1988f		326.973	327.294	'Что
words@iag1988f		327.294	327.615	знает
words@iag1988f		327.615	327.936	Оливия'
words@iag1988f		327.936	328.257	/
words@iag1988f		328.257	328.578	этоо
words@iag1988f		328.578	328.899	/
words@iag1988f		328.899	329.22	сериал
words@iag1988f		329.22	329.541	из
words@iag1988f		329.541	329.862	четырех
words@iag1988f		329.862	330.183	серий
words@iag1988f		330.183	330.504	/
words@iag1988f		330.504	330.825	и
words@iag1988f		330.825	331.146	мне
words@iag1988f		331.146	331.467	кажется
words@iag1988f		331.467	331.788	что
words@iag1988f		331.788	332.109	там
words@iag1988f		332.109	332.43	она
words@iag1988f		332.43	332.751	сыграла
words@iag1988f		332.751	333.072	гораздо
words@iag1988f		333.072	333.393	круче
words@iag1988f		333.393	333.714	чем
words@iag1988f		333.714	334.035	даже
words@iag1988f		334.035	334.356	в
words@iag1988f		334.356	334.677	Биллбордах
words@iag1988f		334.677	334.998	/
words@iag1988f		334.998	335.319	то
words@iag1988f		335.319	335.64	есть
words@iag1988f		335.64	335.961	просто
words@iag1988f		335.961	336.282	/
words@iag1988f		336.282	336.603	прям
words@iag1988f		336.603	336.924	/
words@iag1988f		336.924	337.245	нереально
words@iag1988f		337.245	337.566	круто
words@iag1988f		337.566	337.887	/
words@iag1988f		337.887	338.208	она
words@iag1988f		338.208	338.529	сыграла
words@iag1988f		338.529	338.857	там
words@iag1988f		340.157	340.502	слушай
words@iag1988f		340.502	340.847	/
words@iag1988f		340.847	341.192	Мерил
words@iag1988f		341.192	341.537	Стрип
words@iag1988f		341.537	341.882	мне
words@iag1988f		341.882	342.227	кажется
words@iag1988f		342.227	342.572	вообще
words@iag1988f		342.572	342.917	какой
words@iag1988f		342.917	343.262	фильм
words@iag1988f		343.262	343.607	с
words@iag1988f		343.607	343.952	ней
words@iag1988f		343.952	344.297	ни
words@iag1988f		344.297	344.642	возьмешь
words@iag1988f		344.642	344.987	она
words@iag1988f		344.987	345.332	настолько
words@iag1988f		345.332	345.677	эталон
words@iag1988f		345.677	346.022	качество
words@iag1988f		346.022	346.367	/
words@iag1988f		346.367	346.712	то
words@iag1988f		346.712	347.057	есть
words@iag1988f		347.057	347.402	типо
words@iag1988f		347.402	347.747	актриса
words@iag1988f		347.747	348.092	которая
words@iag1988f		348.092	348.437	/
words@iag1988f		348.437	348.782	с
words@iag1988f		348.782	349.127	молодости
words@iag1988f		349.127	349.472	/
words@iag1988f		349.472	349.817	идет
words@iag1988f		349.817	350.162	вот
words@iag1988f		350.162	350.507	так
words@iag1988f		350.507	350.852	вот
words@iag1988f		350.852	351.197	и
words@iag1988f		351.197	351.542	первый
words@iag1988f		351.542	351.887	фильм
words@iag1988f		351.887	352.232	который
words@iag1988f		352.232	352.577	для
words@iag1988f		352.577	352.922	меня
words@iag1988f		352.922	353.267	вот
words@iag1988f		353.267	353.612	стал
words@iag1988f		353.612	353.957	знаешь
words@iag1988f		353.957	354.302	каким-то
words@iag1988f		354.302	354.647	таким
words@iag1988f		354.647	354.992	/
words@iag1988f		354.992	355.337	с
words@iag1988f		355.337	355.682	ней
words@iag1988f		355.682	356.027	/
words@iag1988f		356.027	356.372	ну
words@iag1988f		356.372	356.717	как
words@iag1988f		356.717	357.062	как
words@iag1988f		357.062	357.407	бы
words@iag1988f		357.407	357.752	/
words@iag1988f		357.752	358.097	вот
words@iag1988f		358.097	358.442	вот
words@iag1988f		358.442	358.787	в
words@iag1988f		358.787	359.132	этом
words@iag1988f		359.132	359.477	фильме
words@iag1988f		359.477	359.822	когда
words@iag1988f		359.822	360.167	я
words@iag1988f		360.167	360.512	ее
words@iag1988f		360.512	360.857	увидела
words@iag1988f		360.857	361.202	вот
words@iag1988f		361.202	361.547	меня
words@iag1988f		361.547	361.892	прям
words@iag1988f		361.892	362.237	просто
words@iag1988f		362.237	362.582	все
words@iag1988f		362.582	362.927	я
words@iag1988f		362.927	363.272	поняла
words@iag1988f		363.272	363.617	что
words@iag1988f		363.617	363.962	это
words@iag1988f		363.962	364.307	это
words@iag1988f		364.307	364.652	это
words@iag1988f		364.652	364.997	вышак
words@iag1988f		364.997	365.342	/
words@iag1988f		365.342	365.687	это
words@iag1988f		365.687	366.032	"Крамер
words@iag1988f		366.032	366.377	против
words@iag1988f		366.377	366.722	Крамера"
words@iag1988f		366.722	367.067	/
words@iag1988f		367.067	367.412	и
words@iag1988f		367.412	367.757	там
words@iag1988f		367.757	368.102	у
words@iag1988f		368.102	368.447	нее
words@iag1988f		368.447	368.792	вообще
words@iag1988f		368.792	369.137	небольшая
words@iag1988f		369.137	369.482	роль
words@iag1988f		369.482	369.827	но
words@iag1988f		369.827	370.172	/
words@iag1988f		370.172	370.517	там
words@iag1988f		370.517	370.862	есть
words@iag1988f		370.862	371.207	пару
words@iag1988f		371.207	371.552	сцен
words@iag1988f		371.552	371.897	/
words@iag1988f		371.897	372.242	которые
words@iag1988f		372.242	372.587	ну
words@iag1988f		372.587	372.932	глядя
words@iag1988f		372.932	373.277	на
words@iag1988f		373.277	373.622	которые
words@iag1988f		373.622	373.967	ты
words@iag1988f		373.967	374.312	просто
words@iag1988f		374.312	374.657	их
words@iag1988f		374.657	375.002	перематываешь
words@iag1988f		375.002	375.347	чтобы
words@iag1988f		375.347	375.692	пересматривать
words@iag1988f		375.692	376.037	потому
words@iag1988f		376.037	376.382	что
words@iag1988f		376.382	376.727	ну
words@iag1988f		376.727	377.072	то
words@iag1988f		377.072	377.417	есть
words@iag1988f		377.417	377.762	ее
words@iag1988f		377.762	378.107	игра
words@iag1988f		378.107	378.452	это
words@iag1988f		378.452	378.837	ну
gestures@uad1986m		9.686	11.686	протягивает руку вверх ладонью
gestures@uad1986m		78.89	80.0	трясет рукой
gestures@uad1986m		99.839	102.856	поглаживает несуществующую бороду
gestures@uad1986m		113.391	115.552	отгоняет насекомого
gestures@uad1986m		209.108	209.373	достает руку из икармана
gestures@uad1986m		212.381	214.394	протягивает руку, указывая
gestures@uad1986m		214.786	218.103	почесывает голову
gestures@uad1986m		267.642	272.125	подергивает руками и склыдвает их в замочек
gestures@uad1986m		273.655	277.207	указывает пальцем
gestures@uad1986m		286.716	289.625	поправляет капюшон
gestures@uad1986m		311.177	312.764	поправляет кольцо
gestures@uad1986m		312.856	316.886	указывает на Ирину, обращаясь к ней
gestures@uad1986m		329.147	331.651	облакачивается на скамейку
gestMeaning@uad1986m		9.686	11.686	жест для подчеркивания слова
gestMeaning@uad1986m		78.89	80.0	акцент на слово "легкий"
gestMeaning@uad1986m		99.839	102.856	чтобы занять руки и показать интерес
gestMeaning@uad1986m		113.391	115.552	забота
gestMeaning@uad1986m		209.108	209.373	для дальнейшего жеста
gestMeaning@uad1986m		212.381	214.394	акцент на слово "рыдала"
gestMeaning@uad1986m		214.786	218.103	чешется голова
gestMeaning@uad1986m		267.642	272.125	гиперболизация слов
gestMeaning@uad1986m		273.655	277.207	акцентирование внимания
gestMeaning@uad1986m		311.177	312.764	чтобы занять руки
gestMeaning@uad1986m		312.856	316.886	акцентирование внимания
gestMeaning@uad1986m		329.147	331.651	удобство
gestures@iag1988f		21.043	22.377	протягивает руку ладонью вверх
gestures@iag1988f		26.307	28.042	крутит руками
gestures@iag1988f		29.725	30.738	крутит руками
gestures@iag1988f		36.547	37.642	разводит руками
gestures@iag1988f		38.173	40.03	шире разводит руками и указывает ими в право
gestures@iag1988f		50.429	51.859	чешет нос
gestures@iag1988f		61.399	71.262	разводит руками, указывает в разные стороны, тряся указывает вперед
gestures@iag1988f		78.668	84.404	разводит руки юбочкой
gestures@iag1988f		85.995	87.06	поднимает и опускает руки
gestures@iag1988f		87.877	90.373	потрясывает руками
gestures@iag1988f		92.678	94.052	разводит руки от себя вниз
gestures@iag1988f		102.921	104.386	поднимает руки к себе ладонями вверх
gestures@iag1988f		112.855	116.173	обращает руки к себе и отмахивается от насекомого
gestures@iag1988f		118.382	120.003	трясет руками вниз
gestures@iag1988f		135.069	136.325	поднимает и опускает разведенные руки
gestures@iag1988f		137.342	143.842	разводит руки и потрясывает ими
gestures@iag1988f		145.542	146.821	круговые движения рукой
gestures@iag1988f		154.664	156.617	имитирует похлопывания по плечу
gestures@iag1988f		156.946	158.033	к сердцу
gestures@iag1988f		160.021	161.295	указывает пальцами на Юрия
gestures@iag1988f		161.643	163.517	разводит руками и как бы бросает
gestures@iag1988f		165.091	166.395	подбрасывание рук
gestures@iag1988f		168.377	169.042	разводит плечи
gestures@iag1988f		169.13	169.865	отмахивается
gestures@iag1988f		172.755	174.355	отклоняется
gestures@iag1988f		175.547	177.891	поднимает и опускает руки
gestures@iag1988f		180.186	182.999	якобы держит что-то
gestures@iag1988f		187.712	188.786	
gestures@iag1988f		190.169	193.599	разводит и собирает руки
gestures@iag1988f		195.512	196.538	круговое движение руками
gestures@iag1988f		199.082	209.659	круговые движения руками и перекрещивание рук
gestures@iag1988f		213.377	214.438	указывает рукой
gestures@iag1988f		224.408	230.028	поглаживает подбородок
gestures@iag1988f		230.034	234.081	указывает кистью на себя
gestures@iag1988f		235.025	239.739	круговые движения кистью
gestures@iag1988f		247.938	249.49	отводит рукой в сторону
gestures@iag1988f		251.86	255.356	отводит и указывает обеими руками в сторону
gestures@iag1988f		280.381	281.594	двигает кистью
gestures@iag1988f		284.838	285.951	поднимает руку
gestures@iag1988f		291.882	293.952	круговые движения кистью
gestures@iag1988f		299.742	302.808	круговые движения кистью
gestures@iag1988f		310.556	311.378	разводит руками
gestures@iag1988f		328.386	330.612	поднимает руку и немного ей трясет
gestures@iag1988f		346.747	347.49	поворот кисти
gestures@iag1988f		347.925	348.994	обращение рукой к Юрию
gestures@iag1988f		350.365	351.678	отводит руку в даль
gestures@iag1988f		357.416	358.973	указывает пальцем
gestures@iag1988f		359.573	360.847	движение руки к себе и от себя
gestures@iag1988f		361.765	362.852	поднимает и опускает руку
gestures@iag1988f		372.778	374.321	круговые движения рукой
gestMeaning@iag1988f		21.043	22.377	акцентирование внимания
gestMeaning@iag1988f		26.307	28.042	для образности
gestMeaning@iag1988f		29.725	30.738	для образности
gestMeaning@iag1988f		36.547	37.642	неуверенность
gestMeaning@iag1988f		38.173	40.03	акцентирование внимания
gestMeaning@iag1988f		50.429	51.859	чешется нос
gestMeaning@iag1988f		61.399	71.262	акцентирование внимания и для образности
gestMeaning@iag1988f		78.668	84.404	акцентирование внимания и жест расслаббления
gestMeaning@iag1988f		85.995	87.06	для образности
gestMeaning@iag1988f		87.877	90.373	для образности
gestMeaning@iag1988f		92.678	94.052	акцентирование внимания
gestMeaning@iag1988f		102.921	104.386	имитирует конверт
gestMeaning@iag1988f		112.855	116.173	жест успокоения
gestMeaning@iag1988f		118.382	120.003	 "успокойся"
gestMeaning@iag1988f		135.069	136.325	показать размеры
gestMeaning@iag1988f		137.342	143.842	для образности
gestMeaning@iag1988f		145.542	146.821	имитирует открывание конверта
gestMeaning@iag1988f		154.664	156.617	хлопает по плечу
gestMeaning@iag1988f		156.946	158.033	"лично"
gestMeaning@iag1988f		160.021	161.295	для образности, жест пистолетиков
gestMeaning@iag1988f		161.643	163.517	для образности
gestMeaning@iag1988f		165.091	166.395	акцентирование внимания
gestMeaning@iag1988f		168.377	169.042	"ну конечно"
gestMeaning@iag1988f		169.13	169.865	отмашка
gestMeaning@iag1988f		172.755	174.355	от смеха
gestMeaning@iag1988f		175.547	177.891	для образности
gestMeaning@iag1988f		180.186	182.999	имитирует движение
gestMeaning@iag1988f		190.169	193.599	акцентирование внимания
gestMeaning@iag1988f		195.512	196.538	для образности
gestMeaning@iag1988f		199.082	209.659	акцентирование внимания
gestMeaning@iag1988f		213.377	214.438	акцентирование внимания
gestMeaning@iag1988f		224.408	230.028	имитация
gestMeaning@iag1988f		230.034	234.081	акцентирование внимания
gestMeaning@iag1988f		235.025	239.739	жесть перечисления
gestMeaning@iag1988f		247.938	249.49	жест "например"
gestMeaning@iag1988f		251.86	255.356	жест указания на что-то
gestMeaning@iag1988f		280.381	281.594	акцентирование внимания
gestMeaning@iag1988f		284.838	285.951	для образности
gestMeaning@iag1988f		291.882	293.952	акцентирование внимания
gestMeaning@iag1988f		299.742	302.808	жест перечисления
gestMeaning@iag1988f		310.556	311.378	для образности
gestMeaning@iag1988f		328.386	330.612	акцентирование внимания
gestMeaning@iag1988f		346.747	347.49	акцентирование внимания
gestMeaning@iag1988f		347.925	348.994	жест обращения
gestMeaning@iag1988f		350.365	351.678	показывание направления
gestMeaning@iag1988f		357.416	358.973	указание на что-тто определенное
gestMeaning@iag1988f		359.573	360.847	жест "все"
gestMeaning@iag1988f		361.765	362.852	жест для указания высоты
gestMeaning@iag1988f		372.778	374.321	показывает перемотку
intonation@uad1986m		3.97	10.9	нарратив
intonation@uad1986m		11.095	12.23	вопрос - да/нет
intonation@uad1986m		36.495	38.22	продолжение реплики 
intonation@uad1986m		39.01	39.32	неясно
intonation@uad1986m		68.365	70.035	нарратив
intonation@uad1986m		78.89	80.0	нарратив
intonation@uad1986m		173.285	174.025	восклицание
intonation@uad1986m		212.705	213.945	вопрос уточнение
intonation@uad1986m		265.695	276.335	вопрос специальный
intonation@uad1986m		276.785	277.995	просьба
intonation@uad1986m		313.58	316.71	вопрос - да/нет
intonation@uad1986m		317.095	318.035	вопрос специальный
intonation@uad1986m		323.005	323.475	неясно
intonation@uad1986m		338.97	340.02	вопрос специальный
intonation@iag1988f		12.205	17.095	контраст, ответ
intonation@iag1988f		17.94	22.83	нарратив
intonation@iag1988f		22.885	36.405	нарратив
intonation@iag1988f		37.795	46.62	нарратив
intonation@iag1988f		47.105	68.935	нарратив
intonation@iag1988f		69.815	71.055	ответ нарратив
intonation@iag1988f		73.34	79.73	нарратив
intonation@iag1988f		79.86	90.93	нарратив
intonation@iag1988f		91.435	99.355	нарратив
intonation@iag1988f		100.865	117.155	нарратив
intonation@iag1988f		118.335	122.575	нарратив
intonation@iag1988f		123.115	153.555	нарратив
intonation@iag1988f		154.295	173.265	нарратив
intonation@iag1988f		174.985	182.07	нарратив восклицание
intonation@iag1988f		182.57	184.96	риторический вопрос
intonation@iag1988f		185.095	198.0	нарратив
intonation@iag1988f		198.995	212.625	нарратив
intonation@iag1988f		213.745	216.125	восклицание
intonation@iag1988f		216.595	229.04	нарратив
intonation@iag1988f		229.885	231.225	нарратив
intonation@iag1988f		231.995	256.02	нарратив
intonation@iag1988f		276.145	276.755	ответ на вопрос - да/нет
intonation@iag1988f		279.44	286.32	нарратив
intonation@iag1988f		286.66	297.8	нарратив
intonation@iag1988f		298.32	313.41	нарратив
intonation@iag1988f		315.71	317.0	восклицание
intonation@iag1988f		318.54	324.92	контраст
intonation@iag1988f		325.047	338.857	нарратив
intonation@iag1988f		340.157	378.837	нарратив
