# generator = UDPipe 2, https://lindat.mff.cuni.cz/services/udpipe									
409	держать	держать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#126.535#126.877
410	лицо	лицо	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#126.877#127.219
411	что	что	PRON	_	Case=Acc	_	_	_	@iag1988f_words#@iag1988f#127.219#127.561
412	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@iag1988f_words#@iag1988f#127.561#127.903
413	начинаю	начинать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#127.903#128.245
414	держать	держать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#128.245#128.587
415	мину	мина	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#128.587#128.929
416	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#128.929#129.271
417	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#129.271#129.613
418	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@iag1988f_words#@iag1988f#129.613#129.955
419	прям	прям	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#129.955#130.297
420	начинаю	начинать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#130.297#130.639
421	улыбаться	улыбаться	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Mid	_	_	_	@iag1988f_words#@iag1988f#130.639#130.981
422	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#130.981#131.323
423	радоваться	радоваться	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Mid	_	_	_	@iag1988f_words#@iag1988f#131.323#131.665
424	за	за	ADP	_	_	_	_	_	@iag1988f_words#@iag1988f#131.665#132.007
425	другую	другой	ADJ	_	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#132.007#132.349
426	актрису	актриса	NOUN	_	Animacy=Anim|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#132.349#132.691
427	а	а	CCONJ	_	_	_	_	_	@iag1988f_words#@iag1988f#132.691#133.033
428	при	при	ADP	_	_	_	_	_	@iag1988f_words#@iag1988f#133.033#133.375
429	этом	это	PRON	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#133.375#133.717
430	у	у	ADP	_	_	_	_	_	@iag1988f_words#@iag1988f#133.717#134.059
431	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@iag1988f_words#@iag1988f#134.059#134.401
432	внутри	внутри	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#134.401#134.743
433	абсолютное	абсолютный	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#134.743#135.085
434	расстройство	расстройство	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#135.085#135.427
435	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#135.427#135.769
436	тотальное	тотальный	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#135.769#136.111
437	расстройство	расстройство	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#136.111#136.453
438	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#136.453#136.795
439	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#136.795#137.137
440	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#137.137#137.479
441	минут	минута	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@iag1988f_words#@iag1988f#137.479#137.821
442	пять	пять	NUM	_	Case=Acc	_	_	_	@iag1988f_words#@iag1988f#137.821#138.163
443	назад	назад	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#138.163#138.505
444	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#138.505#138.847
445	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#138.847#139.189
446	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@iag1988f_words#@iag1988f#139.189#139.531
447	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#139.531#139.873
448	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#139.873#140.215
449	не	не	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#140.215#140.557
450	нужно	нужный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@iag1988f_words#@iag1988f#140.557#140.899
451	как	как	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#140.899#141.241
452	бы	бы	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#141.241#141.583
453	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#141.583#141.925
454	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#141.925#142.267
455	у	у	ADP	_	_	_	_	_	@iag1988f_words#@iag1988f#142.267#142.609
456	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@iag1988f_words#@iag1988f#142.609#142.951
457	типо	типо	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#142.951#143.293
458	все	все	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#143.293#143.635
459	классно	классный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@iag1988f_words#@iag1988f#143.635#143.977
460	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#143.977#144.319
461	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#144.319#144.661
462	прошло	пройти	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#144.661#145.003
463	пять	пять	NUM	_	Case=Nom	_	_	_	@iag1988f_words#@iag1988f#145.003#145.345
464	минут	минута	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@iag1988f_words#@iag1988f#145.345#145.687
465	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#145.687#146.029
466	конверт	конверт	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#146.029#146.371
467	открывается	открываться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@iag1988f_words#@iag1988f#146.371#146.713
468	называют	называть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#146.713#147.055
469	не	не	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#147.055#147.397
470	твою	твой	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#147.397#147.739
471	фамилию	фамилия	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#147.739#148.081
472	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#148.081#148.423
473	и	и	CCONJ	_	_	_	_	_	@iag1988f_words#@iag1988f#148.423#148.765
474	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@iag1988f_words#@iag1988f#148.765#149.107
475	уже	уже	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#149.107#149.449
476	расстроена	расстроить	VERB	_	Aspect=Perf|Gender=Fem|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@iag1988f_words#@iag1988f#149.449#149.791
477	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#149.791#150.133
478	и	и	CCONJ	_	_	_	_	_	@iag1988f_words#@iag1988f#150.133#150.475
479	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@iag1988f_words#@iag1988f#150.475#150.817
480	уже	уже	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#150.817#151.159
481	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#151.159#151.501
482	иду	идти	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#151.501#151.843
483	значит	значить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#151.843#152.185
484	в	в	ADP	_	_	_	_	_	@iag1988f_words#@iag1988f#152.185#152.527
485	гостиницу	гостиница	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#152.527#152.869
486	такая	такой	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#152.869#153.211
487	типо	типо	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#153.211#153.555
488	Мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@iag1988f_words#@iag1988f#154.295#154.554
489	кто-то	кто-то	PRON	_	Case=Nom	_	_	_	@iag1988f_words#@iag1988f#154.554#154.813
490	знаешь	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#154.813#155.072
491	там	там	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#155.072#155.331
492	вот	вот	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#155.331#155.59
493	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#155.59#155.849
494	вот	вот	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#155.849#156.108
495	по	по	ADP	_	_	_	_	_	@iag1988f_words#@iag1988f#156.108#156.367
496	плечу	плечо	NOUN	_	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#156.367#156.626
497	типо	типо	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#156.626#156.885
498	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#156.885#157.144
499	Ир	Ира	PROPN	_	Foreign=Yes	_	_	_	@iag1988f_words#@iag1988f#157.144#157.403
500	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#157.403#157.662
501	вот	вот	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#157.662#157.921
502	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#157.921#158.18
503	#нрзб#	#нрзб#	X	_	Foreign=Yes	_	_	_	@iag1988f_words#@iag1988f#158.18#158.439
504	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#158.439#158.698
505	ну	ну	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#158.698#158.957
506	как	как	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#158.957#159.216
507	бы	бы	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#159.216#159.475
508	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#159.475#159.734
509	ну	ну	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#159.734#159.993
510	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#159.993#160.252
511	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#160.252#160.511
512	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#160.511#160.77
513	ну	ну	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#160.77#161.029
514	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#161.029#161.288
515	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#161.288#161.547
516	и	и	CCONJ	_	_	_	_	_	@iag1988f_words#@iag1988f#161.547#161.806
517	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#161.806#162.065
518	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#162.065#162.324
519	забудь	забыть	VERB	_	Aspect=Perf|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#162.324#162.583
520	про	про	ADP	_	_	_	_	_	@iag1988f_words#@iag1988f#162.583#162.842
521	эти	этот	DET	_	Case=Acc|Number=Plur	_	_	_	@iag1988f_words#@iag1988f#162.842#163.101
522	все	весь	DET	_	Case=Acc|Number=Plur	_	_	_	@iag1988f_words#@iag1988f#163.101#163.36
523	награды	награда	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@iag1988f_words#@iag1988f#163.36#163.619
524	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#163.619#163.878
525	кому	кто	PRON	_	Case=Dat	_	_	_	@iag1988f_words#@iag1988f#163.878#164.137
526	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@iag1988f_words#@iag1988f#164.137#164.396
527	нужны	нужный	ADJ	_	Degree=Pos|Number=Plur|Variant=Short	_	_	_	@iag1988f_words#@iag1988f#164.396#164.655
528	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#164.655#164.914
529	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@iag1988f_words#@iag1988f#164.914#165.173
530	классная	классный	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#165.173#165.432
531	актриса	актриса	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#165.432#165.691
532	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#165.691#165.95
533	и	и	CCONJ	_	_	_	_	_	@iag1988f_words#@iag1988f#165.95#166.209
534	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@iag1988f_words#@iag1988f#166.209#166.468
535	так	так	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#166.468#166.727
536	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#166.727#166.986
537	типо	типо	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#166.986#167.245
538	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#167.245#167.504
539	хехе	хехе	ADJ	_	Degree=Cmp	_	_	_	@iag1988f_words#@iag1988f#167.504#167.763
540	спасибо	спасибо	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#167.763#168.022
541	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#168.022#168.281
542	да	да	CCONJ	_	_	_	_	_	@iag1988f_words#@iag1988f#168.281#168.54
543	ребят	ребята	NOUN	_	Animacy=Anim|Case=Gen|Gender=Neut|Number=Plur	_	_	_	@iag1988f_words#@iag1988f#168.54#168.799
544	ну	ну	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#168.799#169.058
545	конечно	конечно	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#169.058#169.317
546	ну	ну	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#169.317#169.576
547	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#169.576#169.835
548	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#169.835#170.094
549	ну	ну	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#170.094#170.353
550	бред	бред	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#170.353#170.612
551	бред	бред	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#170.612#170.871
552	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#170.871#171.13
553	и	и	CCONJ	_	_	_	_	_	@iag1988f_words#@iag1988f#171.13#171.389
554	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@iag1988f_words#@iag1988f#171.389#171.648
555	идешь	идти	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#171.648#171.907
556	в	в	ADP	_	_	_	_	_	@iag1988f_words#@iag1988f#171.907#172.166
557	гостиницу	гостиница	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#172.166#172.425
558	и	и	CCONJ	_	_	_	_	_	@iag1988f_words#@iag1988f#172.425#172.684
559	начинаешь	начинать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#172.684#172.943
560	рыдать	рыдать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#172.943#173.265
561	Начинаешь	начинать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#174.985#175.322
562	рыдать	рыдать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#175.322#175.659
563	как	как	SCONJ	_	_	_	_	_	@iag1988f_words#@iag1988f#175.659#175.996
564	ребенок	ребенок	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#175.996#176.333
565	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#176.333#176.67
566	потому	потому	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#176.67#177.007
567	что	что	SCONJ	_	_	_	_	_	@iag1988f_words#@iag1988f#177.007#177.344
568	тебе	ты	PRON	_	Case=Dat|Number=Sing|Person=2	_	_	_	@iag1988f_words#@iag1988f#177.344#177.681
569	не	не	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#177.681#178.018
570	дали	дать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#178.018#178.355
571	эту	этот	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#178.355#178.692
572	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#178.692#179.029
573	эту	этот	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#179.029#179.366
574	заветную	заветный	ADJ	_	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#179.366#179.703
575	игрушку	игрушка	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#179.703#180.04
576	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#180.04#180.377
577	эту	этот	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#180.377#180.714
578	куклу	кукла	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#180.714#181.051
579	которую	который	PRON	_	Case=Acc	_	_	_	@iag1988f_words#@iag1988f#181.051#181.388
580	знаешь	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#181.388#181.725
581	типо	типо	NOUN	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#181.725#182.07
582	А	а	CCONJ	_	_	_	_	_	@iag1988f_words#@iag1988f#182.57#182.911
583	знаешь	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#182.911#183.252
584	еще	еще	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#183.252#183.593
585	какое	какой	DET	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#183.593#183.934
586	чувство	чувство	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#183.934#184.275
587	тоже	тоже	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#184.275#184.616
588	рождается	рождаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@iag1988f_words#@iag1988f#184.616#184.96
589	что	что	SCONJ	_	_	_	_	_	@iag1988f_words#@iag1988f#185.095#185.395
590	типо	типо	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#185.395#185.695
591	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#185.695#185.995
592	все	все	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#185.995#186.295
593	больше	больше	ADV	_	Degree=Cmp	_	_	_	@iag1988f_words#@iag1988f#186.295#186.595
594	никогда	никогда	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#186.595#186.895
595	не	не	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#186.895#187.195
596	будет	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#187.195#187.495
597	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#187.495#187.795
598	никогда	никогда	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#187.795#188.095
599	никогда	никогда	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#188.095#188.395
600	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#188.395#188.695
601	мало	мало	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#188.695#188.995
602	того	то	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#188.995#189.295
603	что	что	PRON	_	Case=Nom	_	_	_	@iag1988f_words#@iag1988f#189.295#189.595
604	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#189.595#189.895
605	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@iag1988f_words#@iag1988f#189.895#190.195
606	так	так	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#190.195#190.495
607	фортануло	фортануть	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#190.495#190.795
608	что	что	PRON	_	Case=Acc	_	_	_	@iag1988f_words#@iag1988f#190.795#191.095
609	знаешь	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#191.095#191.395
610	типо	типо	NOUN	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#191.395#191.695
611	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@iag1988f_words#@iag1988f#191.695#191.995
612	снялась	сняться	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@iag1988f_words#@iag1988f#191.995#192.295
613	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#192.295#192.595
614	в	в	ADP	_	_	_	_	_	@iag1988f_words#@iag1988f#192.595#192.895
615	фильме	фильм	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#192.895#193.195
