# generator = UDPipe 2, https://lindat.mff.cuni.cz/services/udpipe									
844	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#298.32#298.697
845	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#298.697#299.074
846	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#299.074#299.451
847	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#299.451#299.828
848	ээ	ээ	X	_	_	_	_	_	@iag1988f_words#@iag1988f#299.828#300.205
849	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#300.205#300.582
850	две	два	NUM	_	Case=Nom|Gender=Fem	_	_	_	@iag1988f_words#@iag1988f#300.582#300.959
851	абсолютно	абсолютно	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#300.959#301.336
852	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#301.336#301.713
853	живые	живой	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@iag1988f_words#@iag1988f#301.713#302.09
854	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#302.09#302.467
855	самобытные	самобытный	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@iag1988f_words#@iag1988f#302.467#302.844
856	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#302.844#303.221
857	талантливейшие	талантливый	ADJ	_	Case=Nom|Degree=Sup|Number=Plur	_	_	_	@iag1988f_words#@iag1988f#303.221#303.598
858	актрисы	актриса	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@iag1988f_words#@iag1988f#303.598#303.975
859	вот	вот	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#303.975#304.352
860	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#304.352#304.729
861	глядя	глядеть	VERB	_	Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#304.729#305.106
862	на	на	ADP	_	_	_	_	_	@iag1988f_words#@iag1988f#305.106#305.483
863	игру	игра	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#305.483#305.86
864	которых	который	PRON	_	Case=Gen	_	_	_	@iag1988f_words#@iag1988f#305.86#306.237
865	вот	вот	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#306.237#306.614
866	у	у	ADP	_	_	_	_	_	@iag1988f_words#@iag1988f#306.614#306.991
867	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@iag1988f_words#@iag1988f#306.991#307.368
868	прям	прям	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#307.368#307.745
869	порой	порой	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#307.745#308.122
870	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#308.122#308.499
871	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@iag1988f_words#@iag1988f#308.499#308.876
872	такая	такой	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#308.876#309.253
873	типо	типо	NOUN	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#309.253#309.63
874	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#309.63#310.007
875	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#310.007#310.384
876	ну	ну	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#310.384#310.761
877	как	как	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#310.761#311.138
878	бы	бы	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#311.138#311.515
879	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#311.515#311.892
880	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#311.892#312.269
881	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#312.269#312.646
882	невозможно	невозможный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@iag1988f_words#@iag1988f#312.646#313.023
883	повторить	повторить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#313.023#313.41
884	да	да	CCONJ	_	_	_	_	_	@iag1988f_words#@iag1988f#315.71#315.968
885	да	да	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#315.968#316.226
886	д	д	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#316.226#316.484
887	а	а	CCONJ	_	_	_	_	_	@iag1988f_words#@iag1988f#316.484#316.742
888	да	да	CCONJ	_	_	_	_	_	@iag1988f_words#@iag1988f#316.742#317.0
889	слушай	слушать	VERB	_	Aspect=Imp|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#318.54#318.965
890	у	у	ADP	_	_	_	_	_	@iag1988f_words#@iag1988f#318.965#319.39
891	нее	она	PRON	_	Case=Gen|Gender=Fem|Number=Sing|Person=3	_	_	_	@iag1988f_words#@iag1988f#319.39#319.815
892	очень	очень	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#319.815#320.24
893	много	много	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#320.24#320.665
894	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#320.665#321.09
895	фильмов	фильм	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@iag1988f_words#@iag1988f#321.09#321.515
896	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#321.515#321.94
897	ну	ну	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#321.94#322.365
898	там	там	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#322.365#322.79
899	После	после	PROPN	_	_	_	_	_	@iag1988f_words#@iag1988f#322.79#323.215
900	прочтения	прочтение	PROPN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#323.215#323.64
901	сжечь'	сжечь	PROPN	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#323.64#324.065
902	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#324.065#324.49
903	'Фарго'	'фарго'	PROPN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#324.49#324.92
904	с	с	ADP	_	_	_	_	_	@iag1988f_words#@iag1988f#325.047#325.368
905	ней	она	PRON	_	Case=Ins|Gender=Fem|Number=Sing|Person=3	_	_	_	@iag1988f_words#@iag1988f#325.368#325.689
906	есть	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#325.689#326.01
907	сериал	сериал	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#326.01#326.331
908	называется	называться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@iag1988f_words#@iag1988f#326.331#326.652
909	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#326.652#326.973
910	Что	что	PRON	_	Case=Acc	_	_	_	@iag1988f_words#@iag1988f#326.973#327.294
911	знает	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#327.294#327.615
912	Оливия'	Оливия'	PROPN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#327.615#327.936
913	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#327.936#328.257
914	этоо	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#328.257#328.578
915	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#328.578#328.899
916	сериал	сериал	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#328.899#329.22
917	из	из	ADP	_	_	_	_	_	@iag1988f_words#@iag1988f#329.22#329.541
918	четырех	четыре	NUM	_	Case=Gen	_	_	_	@iag1988f_words#@iag1988f#329.541#329.862
919	серий	серия	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@iag1988f_words#@iag1988f#329.862#330.183
920	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#330.183#330.504
921	и	и	CCONJ	_	_	_	_	_	@iag1988f_words#@iag1988f#330.504#330.825
922	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@iag1988f_words#@iag1988f#330.825#331.146
923	кажется	казаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@iag1988f_words#@iag1988f#331.146#331.467
924	что	что	SCONJ	_	_	_	_	_	@iag1988f_words#@iag1988f#331.467#331.788
925	там	там	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#331.788#332.109
926	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@iag1988f_words#@iag1988f#332.109#332.43
927	сыграла	сыграть	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#332.43#332.751
928	гораздо	гораздо	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#332.751#333.072
929	круче	круто	ADV	_	Degree=Cmp	_	_	_	@iag1988f_words#@iag1988f#333.072#333.393
930	чем	чем	SCONJ	_	_	_	_	_	@iag1988f_words#@iag1988f#333.393#333.714
931	даже	даже	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#333.714#334.035
932	в	в	ADP	_	_	_	_	_	@iag1988f_words#@iag1988f#334.035#334.356
933	Биллбордах	Биллборд	PROPN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur	_	_	_	@iag1988f_words#@iag1988f#334.356#334.677
934	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#334.677#334.998
935	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#334.998#335.319
936	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#335.319#335.64
937	просто	просто	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#335.64#335.961
938	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#335.961#336.282
939	прям	прям	ADJ	_	Degree=Pos|Gender=Masc|Number=Sing|Variant=Short	_	_	_	@iag1988f_words#@iag1988f#336.282#336.603
940	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#336.603#336.924
941	нереально	нереально	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#336.924#337.245
942	круто	крутой	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@iag1988f_words#@iag1988f#337.245#337.566
943	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#337.566#337.887
944	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@iag1988f_words#@iag1988f#337.887#338.208
945	сыграла	сыграть	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#338.208#338.529
946	там	там	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#338.529#338.857
947	слушай	слушать	VERB	_	Aspect=Imp|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#340.157#340.502
948	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#340.502#340.847
949	Мерил	Мерил	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#340.847#341.192
950	Стрип	Стрип	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#341.192#341.537
951	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@iag1988f_words#@iag1988f#341.537#341.882
952	кажется	казаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@iag1988f_words#@iag1988f#341.882#342.227
953	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#342.227#342.572
954	какой	какой	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#342.572#342.917
955	фильм	фильм	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#342.917#343.262
956	с	с	ADP	_	_	_	_	_	@iag1988f_words#@iag1988f#343.262#343.607
957	ней	она	PRON	_	Case=Ins|Gender=Fem|Number=Sing|Person=3	_	_	_	@iag1988f_words#@iag1988f#343.607#343.952
958	ни	ни	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#343.952#344.297
959	возьмешь	взять	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=2|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#344.297#344.642
960	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@iag1988f_words#@iag1988f#344.642#344.987
961	настолько	настолько	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#344.987#345.332
962	эталон	эталон	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#345.332#345.677
963	качества	качество	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#345.677#346.022
964	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#346.022#346.367
965	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#346.367#346.712
966	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#346.712#347.057
967	типо	типо	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#347.057#347.402
968	актриса	актриса	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#347.402#347.747
969	которая	который	PRON	_	Case=Nom	_	_	_	@iag1988f_words#@iag1988f#347.747#348.092
970	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#348.092#348.437
971	с	с	ADP	_	_	_	_	_	@iag1988f_words#@iag1988f#348.437#348.782
972	молодости	молодость	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#348.782#349.127
973	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#349.127#349.472
974	идет	идти	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#349.472#349.817
975	вот	вот	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#349.817#350.162
976	так	так	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#350.162#350.507
977	вот	вот	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#350.507#350.852
978	и	и	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#350.852#351.197
979	первый	первый	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#351.197#351.542
980	фильм	фильм	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#351.542#351.887
981	который	который	PRON	_	Case=Nom	_	_	_	@iag1988f_words#@iag1988f#351.887#352.232
982	для	для	ADP	_	_	_	_	_	@iag1988f_words#@iag1988f#352.232#352.577
983	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@iag1988f_words#@iag1988f#352.577#352.922
984	вот	вот	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#352.922#353.267
985	стал	стать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#353.267#353.612
986	знаешь	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#353.612#353.957
987	каким-то	какой-то	DET	_	Case=Ins|Gender=Masc|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#353.957#354.302
988	таким	такой	DET	_	Case=Ins|Gender=Masc|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#354.302#354.647
989	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#354.647#354.992
990	с	с	ADP	_	_	_	_	_	@iag1988f_words#@iag1988f#354.992#355.337
991	ней	она	PRON	_	Case=Ins|Gender=Fem|Number=Sing|Person=3	_	_	_	@iag1988f_words#@iag1988f#355.337#355.682
992	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#355.682#356.027
993	ну	ну	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#356.027#356.372
994	как	как	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#356.372#356.717
996	бы	бы	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#357.062#357.407
997	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#357.407#357.752
999	вот	вот	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#358.097#358.442
1000	в	в	ADP	_	_	_	_	_	@iag1988f_words#@iag1988f#358.442#358.787
1001	этом	этот	DET	_	Case=Loc|Gender=Masc|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#358.787#359.132
1002	фильме	фильм	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#359.132#359.477
1003	когда	когда	SCONJ	_	_	_	_	_	@iag1988f_words#@iag1988f#359.477#359.822
1004	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@iag1988f_words#@iag1988f#359.822#360.167
1005	ее	она	PRON	_	Case=Acc|Gender=Fem|Number=Sing|Person=3	_	_	_	@iag1988f_words#@iag1988f#360.167#360.512
1006	увидела	увидеть	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#360.512#360.857
1007	вот	вот	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#360.857#361.202
1008	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	_	_	_	@iag1988f_words#@iag1988f#361.202#361.547
1009	прям	прям	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#361.547#361.892
1010	просто	просто	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#361.892#362.237
1011	все	весь	DET	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#362.237#362.582
1012	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@iag1988f_words#@iag1988f#362.582#362.927
1013	поняла	понять	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#362.927#363.272
1014	что	что	SCONJ	_	_	_	_	_	@iag1988f_words#@iag1988f#363.272#363.617
1017	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#364.307#364.652
1018	вышак	вышак	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#364.652#364.997
1019	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#364.997#365.342
1020	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#365.342#365.687
1021	Крамер	Крамер	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#365.687#366.032
1022	против	против	ADP	_	_	_	_	_	@iag1988f_words#@iag1988f#366.032#366.377
1023	Крамера	Крамер	PROPN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#366.377#366.322
1024	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#366.722#367.067
1025	и	и	CCONJ	_	_	_	_	_	@iag1988f_words#@iag1988f#367.067#367.412
1026	там	там	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#367.412#367.757
1027	у	у	ADP	_	_	_	_	_	@iag1988f_words#@iag1988f#367.757#368.102
1028	нее	она	PRON	_	Case=Gen|Gender=Fem|Number=Sing|Person=3	_	_	_	@iag1988f_words#@iag1988f#368.102#368.447
1029	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#368.447#368.792
1030	небольшая	небольшой	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#368.792#369.137
1031	роль	роль	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#369.137#369.482
1032	но	но	CCONJ	_	_	_	_	_	@iag1988f_words#@iag1988f#369.482#369.827
1033	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#369.827#370.172
1034	там	там	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#370.172#370.517
1035	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#370.517#370.862
1036	пару	пара	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#370.862#371.207
1037	сцен	сцена	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@iag1988f_words#@iag1988f#371.207#371.552
1038	/	/	PUNCT	_	_	_	_	_	@iag1988f_words#@iag1988f#371.552#371.897
1039	которые	который	PRON	_	Case=Acc	_	_	_	@iag1988f_words#@iag1988f#371.897#372.242
1040	ну	ну	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#372.242#372.587
1041	глядя	глядеть	VERB	_	Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#372.587#372.932
1042	на	на	ADP	_	_	_	_	_	@iag1988f_words#@iag1988f#372.932#373.277
1043	которые	который	PRON	_	Case=Acc	_	_	_	@iag1988f_words#@iag1988f#373.277#373.622
1044	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@iag1988f_words#@iag1988f#373.622#373.967
1045	просто	просто	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#373.967#374.312
1046	их	они	PRON	_	Case=Acc|Number=Plur|Person=3	_	_	_	@iag1988f_words#@iag1988f#374.312#374.657
1047	перематываешь	перематывать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#374.657#375.002
1048	чтобы	чтобы	SCONJ	_	Mood=Cnd	_	_	_	@iag1988f_words#@iag1988f#375.002#375.347
1049	пересматривать	пересматривать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#375.347#375.692
1050	потому	потому	ADV	_	Degree=Pos	_	_	_	@iag1988f_words#@iag1988f#375.692#376.037
1051	что	что	SCONJ	_	_	_	_	_	@iag1988f_words#@iag1988f#376.037#376.382
1052	ну	ну	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#376.382#376.727
1053	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#376.727#377.072
1054	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@iag1988f_words#@iag1988f#377.072#377.417
1055	ее	ее	DET	_	_	_	_	_	@iag1988f_words#@iag1988f#377.417#377.762
1056	игра	игра	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#377.762#378.107
1057	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@iag1988f_words#@iag1988f#378.107#378.452
1058	ну	ну	PART	_	_	_	_	_	@iag1988f_words#@iag1988f#378.452#378.837